,ts_code,PE,PB,PS,Turnover,Liquidility,Volatility,Beta1,Cor1,NonSysRisk1,cari,carm,label
27,002045.SZ,37.34452670000001,2.626331525,1.7149856999999993,0.04841150000000001,0.0019753499999999994,0.5030314,0.8230017000000001,0.4847953749999999,0.060914899999999994,-0.21093000000000012,-0.5033006288982913,0
28,002047.SZ,36.077129375,4.669585724999999,1.7656003000000002,0.021704750000000002,0.00024485000000000007,0.6528849250000001,1.0083870250000002,0.57489485,0.1396115,0.21678499999999987,0.14516266933742908,0
29,002078.SZ,33.64182327500001,1.3313649499999998,0.5699651749999999,0.004751999999999999,0.000763125,0.35059895,1.1654378,0.6299868,0.04894805000000001,0.8083775,0.7595434840291595,1
30,002088.SZ,21.064427575,1.2293043750000003,1.7768642749999999,0.00898925,0.0009723000000000003,0.3140895500000001,1.2067585250000001,0.7381933,0.053551225000000015,-0.03266499999999998,0.1388909482819374,0
31,002092.SZ,29.582623025000004,1.0693827499999995,1.078317175,0.011030750000000002,0.00022767500000000002,0.3491693,1.34250705,0.7351442499999999,0.06548542500000001,-0.22647749999999997,-0.3058892727732211,0
32,002095.SZ,59.233253675000014,4.204446275,13.293621600000003,0.004906749999999999,0.0020944500000000003,0.4648868499999999,1.64133445,0.6333085749999998,0.08655810000000001,-0.06539999999999999,-0.19149163025877694,0
33,002099.SZ,123.11443157142857,8.942962524999999,5.551970575,0.025262250000000003,0.0002813250000000001,0.4258275499999999,0.7814616499999999,0.32060995000000003,0.01893065,-0.8065149999999998,-0.008977081547402954,1
34,002102.SZ,106.09447932500002,4.355568325000001,1.5931140749999997,0.07850925,0.0050661249999999994,0.45204232499999997,1.0335185999999998,0.3948335500000001,0.0321327,1.4545075000000003,2.283553249554206,0
35,002108.SZ,49.786936475,5.113292625000001,3.980699624999999,0.06736050000000002,0.00019745,0.6165494249999999,1.0081973249999998,0.521740625,0.1075218,0.8593649999999998,0.39437981511611364,0
36,002112.SZ,75.628316825,3.1973184749999994,1.60386555,0.033201749999999995,0.0005980750000000001,0.44884032500000004,1.13981675,0.45407790000000015,0.041484024999999994,-0.020225000000000166,-0.1068383940829138,0
37,002131.SZ,92.316956925,3.601645500000001,2.7731088749999993,0.019049749999999994,0.0003827750000000001,0.40655072500000006,1.0045475000000001,0.46309672500000004,0.03549884999999999,1.0898624999999997,0.7966336680810268,1
38,002137.SZ,,7.932643949999999,6.3393395250000015,0.01350375,0.00031982500000000004,0.39904345,0.964011,0.33891192499999995,0.018858225,0.02293499999999999,0.22315060653168933,0
39,002140.SZ,43.25039042499999,10.088273450000003,4.805462250000001,0.0032319999999999996,0.000895825,0.38539144999999997,1.0637740500000001,0.534511425,0.04206460000000001,-0.5685074999999999,-0.6703359399436015,0
40,002161.SZ,184.09062152499996,5.681719500000001,13.244435124999995,0.04395824999999999,9.7125e-05,0.37226642499999996,0.7706570000000001,0.41769729999999994,0.024255849999999992,1.2856849999999995,1.5750392319797015,1
41,002219.SZ,107.40660685000003,14.113824650000002,23.482892275,0.015208999999999997,0.00022952499999999995,0.338663625,0.6961331,0.36047392500000003,0.0152008,0.9745699999999999,0.6621613380932433,1
42,002230.SZ,109.371813275,12.628335400000001,25.250529050000004,0.018402750000000002,5.6725e-05,0.4837811750000001,0.953277875,0.37013802500000004,0.032249025,0.4854475,0.24443144543960288,0
43,002231.SZ,770.6063342750001,9.116364200000001,13.739390325000002,0.12281200000000003,0.00011104999999999999,0.8291614749999999,1.3712680750000001,0.6413699749999999,0.281119525,0.19741250000000007,0.7119974147254425,0
44,002240.SZ,,1.4944368749999999,1.3406402500000003,0.043105750000000005,0.000345475,0.47797737500000004,1.13465615,0.41192892499999995,0.039075425000000004,0.749835,0.44685933205260825,1
45,002247.SZ,77.02549509999997,6.119579599999999,7.382502375,0.037436500000000004,0.004138724999999999,0.7221444500000003,0.9742613999999999,0.48864285,0.124791875,0.6735800000000003,0.27605122287685996,0
46,002256.SZ,59.956411875,7.027319349999999,6.1506474,0.019536,0.0002640500000000001,0.38652460000000005,1.287299275,0.5014189000000001,0.03807382499999999,-1.278445,-0.5220487271599599,1
47,002297.SZ,,3.2279912000000004,10.347373874999999,0.010485249999999998,0.0008284499999999999,0.39117710000000006,1.2001523250000001,0.5393402499999999,0.043892625000000005,-0.024822500000000015,-0.02705440716057983,1
48,002307.SZ,54.68170892499999,2.1717341249999995,0.8917276000000001,0.014043999999999996,0.002158625,0.4643888500000001,1.660227125,0.6351967499999998,0.08720122500000001,0.1152425,0.4163888809626856,0
49,002310.SZ,26.192962675,5.699807825,4.625738625,0.017928500000000007,0.00010765,0.4608731500000002,1.4305299000000002,0.5797638000000002,0.07099387500000001,-0.07528250000000004,-0.3921776207764677,0
50,002315.SZ,42.909281875,3.1470719250000005,11.983387225,0.06378124999999998,0.00019920000000000002,0.44429610000000014,1.04674225,0.45376355,0.04038302499999998,0.426435,0.5873951257615322,0
51,002341.SZ,82.75998715,3.7210341999999996,7.02423055,0.015217,0.00023757500000000001,0.34513819999999995,1.3309339000000002,0.4144723249999999,0.02043605,-0.17916000000000012,-0.21139792612690486,1
52,002364.SZ,30.510570525000002,2.446879425,5.160972825,0.027589750000000003,0.001154275,0.38171790000000017,1.3114189,0.67084065,0.06514102500000002,0.04967749999999998,0.44093525608336737,0
53,002382.SZ,115.66808555,5.519870174999999,4.069404425,0.011601500000000004,0.00030175000000000004,0.499502775,1.0602255,0.306526425,0.023659425000000005,0.6356300000000001,0.6093814899932426,0
54,002426.SZ,87.398818875,6.948437374999999,4.7587332999999985,0.0353555,0.00014462499999999998,0.4149978250000001,1.1570725250000002,0.41095907499999995,0.0292163,0.47295250000000005,0.6475422885830485,1
55,002428.SZ,83.07552995,5.828130875,21.814515525,0.041352749999999994,0.00010292500000000002,0.4568307750000001,1.603261875,0.6022095499999999,0.07684155000000001,0.2931725,0.32746523835792624,0
56,002451.SZ,187.496358,4.977161024999999,7.1977833,0.05012449999999998,0.0002376,0.5456272,1.506623425,0.44321312500000004,0.059767675000000006,0.22053499999999998,0.44574960168402217,1
57,002459.SZ,,6.38940275,4.975368274999999,0.011649500000000004,0.000524425,0.4087578499999999,0.30064115,0.10410902500000001,0.002045025,-0.8913375,-0.24548137676668288,0
58,002476.SZ,96.20891209999999,5.062881149999999,8.48367265,0.060778750000000006,0.00012450000000000007,0.537568925,1.5268101499999998,0.5390056500000001,0.083966375,0.7539125,0.6993629942747104,1
59,002524.SZ,647.1648534249999,3.874284724999999,6.2758331499999995,0.01872975,0.00037785000000000016,0.5162105,1.625190275,0.3055435999999999,0.024645250000000004,0.049797500000000015,0.002214317660827575,1
60,002542.SZ,57.8618733,20.90097365,11.253787799999998,0.06604875000000002,0.0007572749999999999,,,,,-0.11001000000000014,-0.46389557712563506,0
61,002546.SZ,14.312989224999995,2.1417413499999998,4.130154300000001,0.02915675,0.000715325,0.31799212499999985,1.0277111500000002,0.5978479250000001,0.03621420000000001,0.06327500000000004,0.023074756588132645,0
62,002553.SZ,53.52774595000001,5.59004465,11.59322345,0.10805574999999998,0.0002765,0.41931045000000006,0.7095070000000001,0.33774859999999995,0.020677375000000005,1.2474025000000004,1.6362100425879347,0
63,002558.SZ,36.524561399999996,2.4206686,4.178148599999999,0.028283000000000003,0.0015017249999999998,0.28132845,0.9525208249999995,0.5873905500000001,0.02725465,0.3392100000000001,0.13275312355660832,0
64,002564.SZ,363.60106507500007,1.91483225,2.845037625000001,0.022419000000000005,0.00016045,0.65095445,1.4850956750000002,0.8265057,0.2814158999999999,-0.014192500000000007,-0.0041982993658643995,1
65,002566.SZ,31.823465875,2.0278924000000003,5.805089775000001,0.0364145,0.0008736000000000001,,,,,0.39867499999999995,0.5782964232550708,1
66,002584.SZ,75.64089445000002,5.153237525,2.6680943499999996,0.046488249999999995,0.00046177499999999994,0.49486664999999996,0.72506205,0.301294125,0.02288615,1.005945,1.5513063992236642,0
67,002596.SZ,112.11486002500003,4.2191092249999995,4.986815875,0.03471774999999999,0.0002991250000000001,0.7893603750000001,0.9437649750000002,0.4830788999999999,0.14586000000000002,0.20711500000000022,0.10795048972880177,1
68,002603.SZ,68.32376265000002,3.560378675,8.1168467,0.02781000000000001,0.00036547500000000014,0.32932237499999995,0.8227853249999999,0.43737302499999997,0.020824674999999997,0.13208000000000003,0.414147954914508,0
69,002620.SZ,114.01345032500004,6.845307175,4.060198249999999,0.022416750000000006,0.00016879999999999993,0.6046038500000002,1.4199012500000001,0.6456992249999998,0.15132572499999994,0.9650075000000001,1.0415810119045699,1
70,002631.SZ,18.685707575000002,1.36146705,3.1162876749999997,0.014459500000000004,0.0021403999999999998,0.4371955882352941,1.8080958823529414,0.732761294117647,0.10198505882352941,-0.2909724999999999,-0.35826810762551087,0
71,002648.SZ,16.511824325,2.1383468,2.2045945500000004,0.03529424999999999,0.0004112,0.5007429749999999,1.5943975,0.5597606999999998,0.07833897499999999,0.5020375,0.5924530752481221,0
72,002717.SZ,42.71748304999998,4.940923400000001,4.214463425,0.013953500000000002,0.00021157500000000003,0.6470187500000002,1.3234550750000003,0.49571402499999995,0.10258512499999999,-0.12263499999999998,-0.0870538520232221,1
73,002741.SZ,84.57266097499996,6.74634405,5.38830575,0.014944000000000002,0.0008074749999999997,0.33597039999999995,1.6030703249999998,0.586141425,0.038641125,-0.025649999999999944,0.032550612149304825,0
74,002781.SZ,76.62678982500002,6.5437916000000005,2.990288275,0.17919624999999997,8.487499999999998e-05,,,,,0.2854874999999999,0.5226111245393696,0
75,300004.SZ,51.83720005,5.105425475000001,9.430157274999997,0.006708,0.001306475,0.40502885000000005,1.1607870750000002,0.5576522249999999,0.050433799999999994,-0.24062249999999988,-0.24063124669422198,0
76,300013.SZ,318.48328172500004,4.352219225000001,4.2475133,0.02085625,0.0007286249999999999,0.42216125,0.7072865000000003,0.285365625,0.014495150000000002,0.1560775,0.35298458455198867,0
77,300030.SZ,77.9279703,5.163396549999999,8.9740066,0.03960575,0.00016717499999999996,0.49810640000000017,0.8618644500000002,0.321712925,0.025829875000000002,0.3570825,0.8022397056701468,1
78,300037.SZ,31.345696725,3.4788545999999996,6.154205500000001,0.03373025,0.0005542750000000001,0.41788510000000006,1.2039351000000003,0.5195331750000002,0.04741475,-0.9545975000000004,-0.6781329417065673,0
79,300052.SZ,273.59879235000005,4.9676629499999985,24.687490975,0.13888575000000003,0.00016142500000000003,0.58997145,1.234691175,0.38575747499999996,0.05283955000000001,1.5320925000000003,1.9811135550636756,1
80,300064.SZ,26.98861164999999,2.0724217999999994,5.569476225000001,0.018555000000000002,0.0005967249999999998,0.36192555000000004,1.3155035749999997,0.6873522750000001,0.06127179999999999,0.27035,0.47339465222873073,0
81,300066.SZ,22.365521674999997,1.764634575,2.861390375,0.020213,0.0010757999999999998,0.37236230000000003,1.1985709999999998,0.5778056999999999,0.04631455,-0.5365175000000002,-0.21600542360204988,0
82,300084.SZ,185.82505480000003,3.367324675,10.00660295,0.053356,0.0003745,0.5269715749999999,1.3763202,0.4786308250000001,0.063815975,0.48691500000000004,1.0138421452458466,0
83,300098.SZ,67.81173602499997,3.971312475,6.788682025,0.030852499999999998,0.0003125499999999999,0.43323839999999986,1.3263536749999998,0.495880075,0.046296275000000005,0.43244249999999995,0.38480306116628604,0
84,300099.SZ,27.16643857499999,3.540429799999999,13.528052350000001,0.0399515,0.0007532500000000001,0.4657068750000001,1.3379943,0.5086937,0.05671125000000001,-0.27392749999999977,-0.15932952144334625,0
85,300109.SZ,138.44520534999998,7.404006524999998,13.332811524999997,0.04839550000000001,0.035488275,0.5348145750000001,1.2244894499999996,0.3942395000000001,0.045021450000000005,1.6509674999999988,2.277035960624199,0
86,300143.SZ,143.653121,3.6035447499999997,18.296688275,0.00613175,0.00047770000000000006,0.43404569999999987,1.387561475,0.4121797750000001,0.032268624999999995,0.05048250000000002,0.08038692155710811,0
87,300164.SZ,168.34269989999999,4.6362865,14.934897625000001,0.010494499999999999,0.000566275,0.51370405,0.9730534499999995,0.30087017500000013,0.025844175000000004,0.18494250000000007,0.13737442777433434,0
88,300181.SZ,50.87533059999999,5.334218699999999,9.825050875,0.03280450000000001,0.0003495249999999999,0.5494400750000001,1.1745052,0.338690725,0.03467677500000001,-0.0045324999999999975,0.10661752083333047,1
89,300221.SZ,120.74312637499997,6.340071274999999,4.224637049999998,0.023059,0.00029600000000000004,0.8531940999999998,1.371199275,0.692610725,0.34165615000000005,0.6451699999999999,0.8003007007981724,1
90,300240.SZ,38.260102325000005,1.7588785999999996,0.8627406000000001,0.0368365,0.000784375,0.44636835,1.3831625750000003,0.5595357250000002,0.061982575,0.31309500000000007,0.12684950069696957,0
91,300249.SZ,42.4680256,2.4405592249999994,4.346628999999998,0.04631375000000001,0.0014838249999999998,0.4541474000000001,1.1711780250000001,0.49326364999999994,0.05033805000000001,0.05174500000000003,0.3595883527687152,0
92,300265.SZ,65.41171925,3.628890600000001,3.6068235,0.051822749999999994,0.00053035,0.47156597500000014,1.1809616000000003,0.3900858000000001,0.034377200000000004,0.11342000000000012,0.11002131920563159,0
93,300274.SZ,66.13960329999998,5.84577,5.646767949999999,0.0391895,0.00013295,0.5556759,1.3759773249999998,0.3597266750000001,0.040455325,0.5180025000000003,0.8741352402527452,0
94,300311.SZ,82.55043950000001,4.977831850000001,8.457682850000001,0.047033000000000005,0.0007308000000000001,0.6846924499999997,0.9843599999999999,0.25077415,0.029652800000000014,0.004420000000000007,-0.2670163980889316,1
95,300341.SZ,37.720440974999995,3.239165950000001,5.3328117,0.04620325,0.0009458000000000003,0.5102154,1.2008730750000003,0.42452435,0.047392474999999996,0.2256425000000001,0.16620190379003685,0
96,300360.SZ,29.944298382352937,10.829068117647056,6.715235470588234,0.18632588235294112,0.00018378787878787876,,,,,0.40559999999999996,0.5487935744237052,1
97,300393.SZ,51.001242225,8.080220525,12.589434850000004,0.06278399999999999,0.0003215250000000001,0.759018875,1.115638125,0.61708745,0.2166006000000001,0.91393,1.1674702897937872,0
98,300406.SZ,35.88575734999999,7.023089275000001,14.606209324999998,0.011012500000000001,0.00024877500000000007,0.323611675,1.4226357249999997,0.6723193000000001,0.04798775000000001,-0.2514625,-0.29366387426334406,0
99,300422.SZ,117.971588,13.741422575000001,10.049729049999996,0.08026525000000002,0.00018629999999999997,0.6479772250000001,1.5305911250000004,0.719512825,0.21427384999999996,0.736175,0.6904724349894511,0
100,300505.SZ,69.08907705,6.466378000000001,6.20465115,0.11726849999999996,0.00031534999999999994,0.5710796250000001,2.0794530250000003,0.36459812499999994,0.04327739999999999,0.3568500000000003,0.4714599736496533,0
101,600068.SH,16.0043972,1.3962138999999998,0.511584025,0.011295499999999997,6.154999999999999e-05,0.696197125,1.2591505749999996,0.7641576500000001,0.27720702499999994,-0.0621,-0.3037203591142488,0
102,600083.SH,,69.80141677499999,135.03930895,0.008931499999999998,0.0017285750000000006,0.37897795,0.7552482250000001,0.37560692500000015,0.020463299999999997,0.2752025,0.48921471800286476,0
103,600085.SH,54.473647975000006,4.679401387500001,4.4259710125,0.013265624999999998,0.00010477500000000003,0.37339247499999983,0.9780434874999994,0.5179926250000003,0.03603352500000001,0.39952999999999983,0.3699454683427092,0
104,600085.SH,54.473647975000006,4.679401387500001,4.4259710125,0.013265624999999998,0.00010477500000000003,0.37339247499999983,0.9780434874999994,0.5179926250000003,0.03603352500000001,0.39952999999999983,0.3699454683427092,0
105,600110.SH,,1.9464582000000004,3.2915262249999997,0.005138499999999999,0.0006876749999999999,0.360231725,1.509847725,0.770556825,0.07639969999999999,0.09607749999999997,-0.027381051898716324,1
106,600165.SH,,7.009803550000001,4.823934274999999,0.05721725000000001,0.002530975,0.598216175,0.6880089499999998,0.35904100000000005,0.048444274999999995,1.7073000000000005,0.22437811781455785,1
107,600179.SH,280.6622138,9.456938149999997,1.805581325,0.028532500000000006,0.00024874999999999995,0.3574243250000001,1.2137320250000005,0.480869575,0.029724299999999988,0.2632175,0.5989968448999496,1
108,600189.SH,438.01496855000016,3.2641881999999995,3.1029488499999998,0.047055500000000014,0.0009004749999999998,0.5636987,1.108836325,0.5970836749999999,0.1185579,-0.024927500000000057,-0.7325419387613199,1
109,600203.SH,28.037106200000004,4.41020055,0.85586665,0.02257725,0.0003561749999999999,0.44240749999999995,1.10219255,0.41206295000000004,0.033593625,-0.26739,-0.30949036998828916,0
110,600207.SH,318.4478040750001,2.8196338250000004,1.8050804999999994,0.008794749999999999,0.0006733,0.3221222,1.0755665499999998,0.4955285,0.025384324999999996,-0.00880749999999999,0.3116411398605597,0
111,600209.SH,,6.084986949999999,23.082833799999992,0.069615,6.025000000000001e-05,0.38536447500000015,1.23540115,0.45225947499999986,0.030823250000000003,-0.41353249999999997,-0.07761553264598456,0
112,600212.SH,81.07274199999998,1.6827760999999999,2.5352085749999995,0.0098485,0.0006595500000000002,0.36289172500000005,1.192585375,0.5654388250000001,0.04225375,0.16786250000000003,0.08004766651722214,1
113,600222.SH,96.09252735,3.8277261000000005,2.5537187750000006,0.00551275,0.0009586750000000002,0.35129552499999994,1.056507125,0.6061075499999999,0.044888800000000006,-0.2533325,-0.30157797733399,0
114,600235.SH,150.48282692499996,2.4552440749999995,1.895563575,0.030274999999999996,0.0008485750000000001,0.35229717499999996,0.8838138750000001,0.461882025,0.026874624999999996,0.75712,0.48616429558576496,0
115,600265.SH,77.40644287500001,20.795274324999998,4.395248299999999,0.0048182500000000005,0.003204175,0.31336465,0.5557907250000002,0.316374825,0.009792025,-0.12371499999999999,-0.04526727066660653,0
116,600284.SH,20.452164725000006,1.1400961749999998,2.4511844,0.00803975,0.000124325,0.441211325,1.1751955749999998,0.815612875,0.12731917499999998,-0.008997500000000005,-0.02221340951527571,0
117,600297.SH,294.68798369999996,2.2437039000000003,2.0829352500000002,0.004557,0.002333425,0.372653175,1.4148496750000001,0.6677181999999999,0.06256342499999999,-0.2960725,-0.06281970489603454,0
118,600308.SH,81.17794195,0.800225425,0.55667195,0.011993750000000001,0.00015907499999999998,0.6236551,1.26128815,0.8686387,0.28588974999999994,0.30304000000000003,0.464753925286189,1
119,600321.SH,2168.3259422000006,6.10807125,16.9354529,0.06552250000000001,0.0001759,0.49678220000000006,0.9800629249999998,0.4946967750000001,0.06402597499999998,0.504565,0.05531631633047311,0
120,600330.SH,137.307598775,2.863527225,7.634823275,0.05007950000000001,7.255e-05,0.7896214500000001,1.4238166500000005,0.7797009250000002,0.370428375,0.6988874999999999,0.5473714787063276,1
121,600363.SH,30.60443335,1.9968118500000003,2.5979552,0.014670250000000004,0.0004258749999999999,0.394365325,1.1813374499999996,0.5646848999999998,0.049323624999999996,0.285865,0.049217567289709316,0
122,600373.SH,22.193983150000005,2.3530873000000008,1.229515875,0.013327,0.000218125,0.48017939999999976,1.307189525,0.4989805500000002,0.057285425,0.787125,0.716921485734047,1
123,600380.SH,34.88378712500001,1.7563401374999994,1.6086806875000002,0.013609124999999996,0.00020636250000000004,0.3808414000000002,0.9929805375000003,0.4829207624999999,0.034507175,0.6573187499999997,0.8712683150060835,1
124,600380.SH,34.88378712500001,1.7563401374999994,1.6086806875000002,0.013609124999999996,0.00020636250000000004,0.3808414000000002,0.9929805375000003,0.4829207624999999,0.034507175,0.6573187499999997,0.8712683150060835,0
125,600401.SH,,3.646285025000002,2.5859849,0.06095575000000001,0.00012607500000000004,0.3946571999999999,0.8344635250000001,0.366148875,0.021075775,-0.3222425000000002,0.06852767378649147,1
126,600452.SH,42.54428617499999,5.510092475,2.0231633,0.016824749999999996,0.00038675000000000005,0.3514310750000001,0.6773091499999999,0.325777575,0.012818700000000002,-0.5563400000000002,0.10574494672887795,0
127,600505.SH,70.82341347499997,4.298869025,5.735787300000001,0.044905,0.00014567499999999998,0.32561130000000005,0.6143999000000002,0.39998792500000013,0.017341199999999998,-0.2668625000000001,0.3460240288715287,0
128,600518.SH,28.617757524999995,3.9079726249999984,3.70025915,0.006395,5.1225e-05,0.397824725,0.69425615,0.33195949999999996,0.017324774999999997,-0.13334500000000005,-0.16651134918896987,0
129,600522.SH,29.711788275000004,2.0679407500000004,1.9444702249999999,0.030655500000000002,0.00010870000000000003,0.5747148999999998,0.9472796750000002,0.5946908750000001,0.11783937500000001,-0.6290800000000002,-0.6830802302570534,0
130,600563.SH,27.833977924999992,4.688986425,6.179297125,0.029569999999999992,0.00018237499999999997,0.6513744,1.0218171,0.664652575,0.18668210000000002,0.023149999999999938,-0.4893115429535417,0
131,600567.SH,,1.435025175,1.032732875,0.031859250000000006,0.00013445000000000004,0.4147734500000001,1.095326825,0.48041449999999986,0.04077175,0.04650500000000003,-0.11690195572826974,0
132,600610.SH,,13.043531725,225.05696167500008,0.04616725000000001,5.252500000000001e-05,0.8348510749999999,1.078232725,0.46711747499999995,0.14647299999999996,-0.21526750000000003,-0.2558062333078698,0
133,600614.SH,164.412425925,4.7481178250000005,9.953231624999999,0.020758000000000002,0.00012480000000000002,0.347874425,0.609043825,0.33597999999999995,0.014008149999999997,1.1564125,1.419699411189863,1
134,600638.SH,34.271401999999995,2.1217499000000006,9.125575625000002,0.005466250000000001,0.00032954999999999996,0.37028,0.812419025,0.34400230000000004,0.016645475,-0.08506999999999999,0.09922796623352267,0
135,600641.SH,18.422650400000002,1.9440223000000008,4.04083715,0.03675325,0.000155825,0.36026502499999996,1.1336697749999995,0.6980487499999999,0.064879875,0.2438625000000001,0.8231533680249047,1
136,600653.SH,28.049818675,1.8367807249999994,0.31546445,0.009721249999999999,0.0009197500000000002,0.33151782500000004,0.9111716749999997,0.524666225,0.030432599999999997,0.53834,0.7704825155786114,1
137,600683.SH,55.22624037499999,1.81983265,4.131336074999999,0.0173815,0.00018334999999999996,0.4477060999999999,1.2745425,0.4132427250000001,0.03480289999999999,0.24808499999999997,0.4512773732970151,0
138,600714.SH,197.95025567499997,5.334795025,4.469060425,0.011932499999999999,0.0009022,0.4534935000000001,1.5888638500000003,0.6747525750000001,0.09284167499999998,-0.10634750000000004,0.08482720564082669,0
139,600716.SH,39.32574263750003,2.5693352999999997,3.221719899999999,0.009406999999999999,0.000612375,0.3508473875,1.0275934374999998,0.5357799749999999,0.035901487499999996,0.3856025000000001,0.21979887716874305,0
140,600716.SH,39.32574263750003,2.5693352999999997,3.221719899999999,0.009406999999999999,0.000612375,0.3508473875,1.0275934374999998,0.5357799749999999,0.035901487499999996,0.3856025000000001,0.21979887716874305,0
